snapshot_time,type,asset,kalshi_ticker,poly_slug,direction,combined_cost,profit,payout,kalshi_outcome,polymarket_outcome,poly_up_best_ask,poly_up_size_055,poly_up_slip_1000,poly_up_slip_3000,poly_down_best_ask,poly_down_size_055,poly_down_slip_1000,poly_down_slip_3000,kalshi_yes_levels,kalshi_no_levels,poly_up_vwap,poly_up_unfilled,poly_down_vwap,poly_down_unfilled,kalshi_yes_vwap,kalshi_yes_unfilled,kalshi_no_vwap,kalshi_no_unfilled,execution_status,combined_vwap,logged_at
2026-09-20T17:52:36.827379+00:00,CLOSED,SOL,KXSOL15M-26SEP201330-30,sol-updown-15m-1789924500,B,0.7,0.3,1.0,down,down,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T17:52:36.928108+00:00,CLOSED,ZEC,KXZEC15M-26SEP201345-45,zec-updown-15m-1789925400,B,0.76,0.24,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:36.600006+00:00,CLOSED,ZEC,KXZEC15M-26SEP201400-00,zec-updown-15m-1789926300,B,0.044,0.956,1.0,down,down,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:36.723363+00:00,CLOSED,ZEC,KXZEC15M-26SEP201415-15,zec-updown-15m-1789927200,B,0.77,0.23,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:36.925457+00:00,CLOSED,ZEC,KXZEC15M-26SEP201430-30,zec-updown-15m-1789928100,A,0.019,0.981,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.007460+00:00,CLOSED,ETH,KXETH15M-26SEP201430-30,eth-updown-15m-1789929000,A,0.511,-0.511,0.0,up,down,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.060508+00:00,CLOSED,SOL,KXSOL15M-26SEP201430-30,sol-updown-15m-1789929000,A,0.531,-0.531,0.0,up,down,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.136420+00:00,CLOSED,HYPE,KXHYPE15M-26SEP201430-30,hype-updown-15m-1789929000,A,0.591,0.409,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.192066+00:00,CLOSED,XRP,KXXRP15M-26SEP201430-30,xrp-updown-15m-1789929000,A,0.561,-0.561,0.0,up,down,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.271855+00:00,CLOSED,ZEC,KXZEC15M-26SEP201445-45,zec-updown-15m-1789929000,A,0.79,0.21,1.0,down,down,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.361322+00:00,CLOSED,BTC,KXBTC15M-26SEP201430-30,btc-updown-15m-1789929000,A,0.531,-0.531,0.0,up,down,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.439165+00:00,CLOSED,BNB,KXBNB15M-26SEP201445-45,bnb-updown-15m-1789929000,B,0.72,0.28,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.860066+00:00,CLOSED,BTC,KXBTC15M-26SEP201500-00,btc-updown-15m-1789929900,A,0.78,0.22,1.0,down,down,,0.0,,,,0.0,,,,,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:04:37.907675+00:00,CLOSED,ZEC,KXZEC15M-26SEP201500-00,zec-updown-15m-1789929900,A,0.77,0.23,1.0,down,down,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:38:36.870548+00:00,CLOSED,ZEC,KXZEC15M-26SEP201515-15,zec-updown-15m-1789930800,A,0.795,0.205,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:38:36.950407+00:00,CLOSED,ETH,KXETH15M-26SEP201530-30,eth-updown-15m-1789931700,A,0.6,0.4,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:38:37.212940+00:00,CLOSED,ZEC,KXZEC15M-26SEP201530-30,zec-updown-15m-1789931700,A,0.17,0.83,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:38:37.342371+00:00,CLOSED,BTC,KXBTC15M-26SEP201530-30,btc-updown-15m-1789931700,A,0.76,0.24,1.0,up,up,,,,,,,,,,,,100.0,,100.0,0.0,100.0,0.0,100.0,SKIPPED_INSUFFICIENT_DEPTH,0.0,
2026-09-20T19:48:40.724666+00:00,CLOSED,SOL,KXSOL15M-26SEP201530-30,sol-updown-15m-1789932600,A,0.551,0.449,1.0,up,up,,,,,,,,,,,,,,,,,,,,,2026-09-20T19:30:25.099415+00:00
2026-09-20T19:50:36.393626+00:00,CLOSED,BNB,KXBNB15M-26SEP201530-30,bnb-updown-15m-1789932600,A,0.511,0.489,1.0,up,up,,,,,,,,,,,,,,,,,,,,,2026-09-20T19:30:25.099415+00:00
2026-09-20T19:50:36.393707+00:00,CLOSED,HYPE,KXHYPE15M-26SEP201530-30,hype-updown-15m-1789932600,A,0.441,-0.441,0.0,up,down,,,,,,,,,,,,,,,,,,,,,2026-09-20T19:30:25.099415+00:00
